2020-02-19 11:49:41 DEBUG logging:110 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2020-02-19 11:49:42 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-02-19 11:49:42 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-02-19 11:49:42 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-02-19 11:49:42 INFO  Version:46 - HHH000412: Hibernate Core {5.3.1.Final}
2020-02-19 11:49:42 INFO  Environment:213 - HHH000206: hibernate.properties not found
2020-02-19 11:49:43 DEBUG LocalXmlResourceResolver:57 - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
2020-02-19 11:49:43 DEBUG LocalXmlResourceResolver:85 - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
2020-02-19 11:49:43 DEBUG JaxbCfgProcessor:116 - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
2020-02-19 11:49:43 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2020-02-19 11:49:44 DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2020-02-19 11:49:44 DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2020-02-19 11:49:44 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.0.3.Final}
2020-02-19 11:49:49 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity com.viva.Employee: select employee0_.id as id1_1_1_, employee0_.EMP_DEPT as EMP_DEPT2_1_1_, employee0_.name as name3_1_1_, employee0_.salary as salary4_1_1_, addresses1_.Employee_id as Employee1_2_3_, address2_.id as addresse2_2_3_, address2_.id as id1_0_0_, address2_.city as city2_0_0_, address2_.country as country3_0_0_, address2_.houseNumber as houseNum4_0_0_ from Employee employee0_ left outer join Employee_Address addresses1_ on employee0_.id=addresses1_.Employee_id left outer join Address address2_ on addresses1_.addresses_id=address2_.id where employee0_.id=?
2020-02-19 11:49:49 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity com.viva.Employee: select employee0_.id as id1_1_1_, employee0_.EMP_DEPT as EMP_DEPT2_1_1_, employee0_.name as name3_1_1_, employee0_.salary as salary4_1_1_, addresses1_.Employee_id as Employee1_2_3_, address2_.id as addresse2_2_3_, address2_.id as id1_0_0_, address2_.city as city2_0_0_, address2_.country as country3_0_0_, address2_.houseNumber as houseNum4_0_0_ from Employee employee0_ left outer join Employee_Address addresses1_ on employee0_.id=addresses1_.Employee_id left outer join Address address2_ on addresses1_.addresses_id=address2_.id where employee0_.id=?
2020-02-19 11:49:49 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@29f0802c]
2020-02-19 11:49:49 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3a60c416]
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : city
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : country
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : houseNumber
2020-02-19 11:49:49 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-02-19 11:49:49 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-02-19 11:49:49 DEBUG LoadPlanTreePrinter:55 - LoadPlan(collection=com.viva.Employee.addresses)
    - Returns
       - CollectionReturnImpl(collection=com.viva.Employee.addresses, querySpaceUid=<gen:0>, path=[com.viva.Employee.addresses])
          - (collection element) CollectionFetchableElementEntityGraph(entity=com.viva.Address, querySpaceUid=<gen:1>, path=[com.viva.Employee.addresses].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=com.viva.Employee.addresses)
          - SQL table alias mapping - addresses0_
          - alias suffix - 0_
          - suffixed key columns - {Employee1_2_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_0_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.viva.Address)
                - SQL table alias mapping - address1_
                - alias suffix - 1_
                - suffixed key columns - {id1_0_1_}

2020-02-19 11:49:49 DEBUG CollectionLoader:83 - Static select for collection com.viva.Employee.addresses: select addresses0_.Employee_id as Employee1_2_0_, addresses0_.addresses_id as addresse2_2_0_, address1_.id as id1_0_1_, address1_.city as city2_0_1_, address1_.country as country3_0_1_, address1_.houseNumber as houseNum4_0_1_ from Employee_Address addresses0_ inner join Address address1_ on addresses0_.addresses_id=address1_.id where addresses0_.Employee_id=?
2020-02-19 11:49:49 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@37a64f9d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2020-02-19 11:49:49 DEBUG Table:528 - No alter strings for table : Address
2020-02-19 11:49:49 DEBUG Table:528 - No alter strings for table : Employee
2020-02-19 11:49:49 DEBUG Table:528 - No alter strings for table : Employee_Address
2020-02-19 11:49:49 DEBUG Table:528 - No alter strings for table : hibernate_sequence
2020-02-19 11:49:49 DEBUG SQL:94 - 
    
    alter table Employee_Address 
       add constraint FKp5vawu9u8kpxklqhm5fcpf3x3 
       foreign key (addresses_id) 
       references Address (id)
2020-02-19 11:49:49 DEBUG SQL:94 - 
    
    alter table Employee_Address 
       add constraint FKok9vrqbkqhea6e26nlqaedbqd 
       foreign key (Employee_id) 
       references Employee (id)
2020-02-19 11:49:49 DEBUG JtaPlatformInitiator:43 - No JtaPlatform was specified, checking resolver
2020-02-19 11:49:49 DEBUG JtaPlatformResolverInitiator:33 - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
2020-02-19 11:49:49 DEBUG StandardJtaPlatformResolver:110 - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-02-19 11:49:49 DEBUG NamedQueryRepository:151 - Checking 1 named HQL queries
2020-02-19 11:49:49 DEBUG NamedQueryRepository:155 - Checking named query: selectEmployeesGreaterThanSalary
2020-02-19 11:49:49 DEBUG QueryTranslatorFactoryInitiator:45 - QueryTranslatorFactory : org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@27aae97b
2020-02-19 11:49:49 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2020-02-19 11:49:49 DEBUG QueryTranslatorImpl:287 - parse() - HQL: from com.viva.Employee e where e.salary>:x
2020-02-19 11:49:49 DEBUG ErrorTracker:97 - throwQueryException() : no errors
2020-02-19 11:49:49 DEBUG QueryTranslatorImpl:308 - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  \-[FROM] Node: 'from'
    |     \-[RANGE] Node: 'RANGE'
    |        +-[DOT] Node: '.'
    |        |  +-[DOT] Node: '.'
    |        |  |  +-[IDENT] Node: 'com'
    |        |  |  \-[IDENT] Node: 'viva'
    |        |  \-[IDENT] Node: 'Employee'
    |        \-[ALIAS] Node: 'e'
    \-[WHERE] Node: 'where'
       \-[GT] Node: '>'
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'e'
          |  \-[IDENT] Node: 'salary'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'x'

2020-02-19 11:49:49 DEBUG HqlSqlBaseWalker:124 - select << begin [level=1, statement=select]
2020-02-19 11:49:49 DEBUG FromElement:146 - FromClause{level=1} : com.viva.Employee (e) -> employee0_
2020-02-19 11:49:49 DEBUG FromReferenceNode:60 - Resolved : e -> employee0_.id
2020-02-19 11:49:49 DEBUG DotNode:688 - getDataType() : salary -> org.hibernate.type.DoubleType@9225652
2020-02-19 11:49:49 DEBUG FromReferenceNode:60 - Resolved : e.salary -> employee0_.salary
2020-02-19 11:49:49 DEBUG HqlSqlBaseWalker:128 - select : finishing up [level=1, statement=select]
2020-02-19 11:49:49 DEBUG HqlSqlWalker:752 - processQuery() :  ( SELECT ( FromClause{level=1} Employee employee0_ ) ( where ( > ( employee0_.salary employee0_.id salary ) ? ) ) )
2020-02-19 11:49:49 DEBUG HqlSqlWalker:1028 - Derived SELECT clause created.
2020-02-19 11:49:49 DEBUG JoinProcessor:192 - Using FROM fragment [Employee employee0_]
2020-02-19 11:49:49 DEBUG HqlSqlBaseWalker:132 - select >> end [level=1, statement=select]
2020-02-19 11:49:49 DEBUG QueryTranslatorImpl:274 - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Employee)
    +-[SELECT_CLAUSE] SelectClause: '{derived select clause}'
    |  +-[SELECT_EXPR] SelectExpressionImpl: 'employee0_.id as id1_1_' {FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=e,role=null,tableName=Employee,tableAlias=employee0_,origin=null,columns={,className=com.viva.Employee}}}
    |  \-[SQL_TOKEN] SqlFragment: 'employee0_.EMP_DEPT as EMP_DEPT2_1_, employee0_.name as name3_1_, employee0_.salary as salary4_1_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[e], fromElementByTableAlias=[employee0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'Employee employee0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=e,role=null,tableName=Employee,tableAlias=employee0_,origin=null,columns={,className=com.viva.Employee}}
    \-[WHERE] SqlNode: 'where'
       \-[GT] BinaryLogicOperatorNode: '>'
          +-[DOT] DotNode: 'employee0_.salary' {propertyName=salary,dereferenceType=PRIMITIVE,getPropertyPath=salary,path=e.salary,tableAlias=employee0_,className=com.viva.Employee,classAlias=e}
          |  +-[ALIAS_REF] IdentNode: 'employee0_.id' {alias=e, className=com.viva.Employee, tableAlias=employee0_}
          |  \-[IDENT] IdentNode: 'salary' {originalText=salary}
          \-[NAMED_PARAM] ParameterNode: '?' {name=x, expectedType=org.hibernate.type.DoubleType@9225652}

2020-02-19 11:49:49 DEBUG ErrorTracker:97 - throwQueryException() : no errors
2020-02-19 11:49:50 DEBUG QueryTranslatorImpl:253 - HQL: from com.viva.Employee e where e.salary>:x
2020-02-19 11:49:50 DEBUG QueryTranslatorImpl:254 - SQL: select employee0_.id as id1_1_, employee0_.EMP_DEPT as EMP_DEPT2_1_, employee0_.name as name3_1_, employee0_.salary as salary4_1_ from Employee employee0_ where employee0_.salary>?
2020-02-19 11:49:50 DEBUG ErrorTracker:97 - throwQueryException() : no errors
2020-02-19 11:49:50 DEBUG NamedQueryRepository:167 - Checking 0 named SQL queries
2020-02-19 11:49:50 DEBUG SessionFactoryRegistry:52 - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@35d3ab60
2020-02-19 11:49:50 DEBUG SessionFactoryRegistry:74 - Registering SessionFactory: aabda2a2-eaf9-4897-9709-ae3e305f4deb (<unnamed>)
2020-02-19 11:49:50 DEBUG SessionFactoryRegistry:81 - Not binding SessionFactory to JNDI, no JNDI name configured
2020-02-19 11:49:50 DEBUG StatisticsInitiator:101 - Statistics initialized [enabled=false]
2020-02-19 11:49:50 DEBUG SQL:94 - 
    select
        employee0_.id as id1_1_0_,
        employee0_.EMP_DEPT as EMP_DEPT2_1_0_,
        employee0_.name as name3_1_0_,
        employee0_.salary as salary4_1_0_ 
    from
        Employee employee0_ 
    where
        employee0_.id=?
2020-02-19 11:49:50 DEBUG ResultSetProcessorImpl:120 - Starting ResultSet row #0
2020-02-19 11:49:50 DEBUG EntityReferenceInitializerImpl:126 - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
2020-02-19 11:49:50 DEBUG TwoPhaseLoad:145 - Resolving associations for [com.viva.Employee#1]
2020-02-19 11:49:50 DEBUG TwoPhaseLoad:290 - Done materializing entity [com.viva.Employee#1]
2020-02-19 11:49:50 DEBUG ResourceRegistryStandardImpl:84 - HHH000387: ResultSet's statement was not registered
2020-02-19 11:49:50 DEBUG AbstractLoadPlanBasedEntityLoader:207 - Done entity load : com.viva.Employee#1
2020-02-19 11:49:50 DEBUG LogicalConnectionManagedImpl:161 - Initiating JDBC connection release from afterTransaction
2020-02-19 11:49:50 INFO  EmployeeRepo:32 - Employee [id=1, name=Priya, salary=34343.34]
2020-02-19 11:49:50 WARN  EmployeeRepo:33 - some issue happens..
2020-02-19 11:49:50 DEBUG AbstractLoadPlanBasedCollectionInitializer:73 - Loading collection: [com.viva.Employee.addresses#1]
2020-02-19 11:49:50 DEBUG SQL:94 - 
    select
        addresses0_.Employee_id as Employee1_2_0_,
        addresses0_.addresses_id as addresse2_2_0_,
        address1_.id as id1_0_1_,
        address1_.city as city2_0_1_,
        address1_.country as country3_0_1_,
        address1_.houseNumber as houseNum4_0_1_ 
    from
        Employee_Address addresses0_ 
    inner join
        Address address1_ 
            on addresses0_.addresses_id=address1_.id 
    where
        addresses0_.Employee_id=?
2020-02-19 11:49:50 DEBUG ResultSetProcessorImpl:161 - Preparing collection intializer : [com.viva.Employee.addresses#1]
2020-02-19 11:49:50 DEBUG ResultSetProcessorImpl:120 - Starting ResultSet row #0
2020-02-19 11:49:50 DEBUG CollectionReferenceInitializerImpl:59 - Found row of collection: [com.viva.Employee.addresses#1]
2020-02-19 11:49:50 DEBUG ResultSetProcessorImpl:120 - Starting ResultSet row #1
2020-02-19 11:49:50 DEBUG CollectionReferenceInitializerImpl:59 - Found row of collection: [com.viva.Employee.addresses#1]
2020-02-19 11:49:50 DEBUG TwoPhaseLoad:145 - Resolving associations for [com.viva.Address#2]
2020-02-19 11:49:50 DEBUG TwoPhaseLoad:290 - Done materializing entity [com.viva.Address#2]
2020-02-19 11:49:50 DEBUG TwoPhaseLoad:145 - Resolving associations for [com.viva.Address#3]
2020-02-19 11:49:50 DEBUG TwoPhaseLoad:290 - Done materializing entity [com.viva.Address#3]
2020-02-19 11:49:50 DEBUG CollectionLoadContext:394 - 1 collections were found in result set for role: com.viva.Employee.addresses
2020-02-19 11:49:50 DEBUG CollectionLoadContext:291 - Collection fully initialized: [com.viva.Employee.addresses#1]
2020-02-19 11:49:50 DEBUG CollectionLoadContext:394 - 1 collections initialized for role: com.viva.Employee.addresses
2020-02-19 11:49:50 DEBUG ResourceRegistryStandardImpl:84 - HHH000387: ResultSet's statement was not registered
2020-02-19 11:49:50 DEBUG AbstractLoadPlanBasedCollectionInitializer:105 - Done loading collection
2020-02-19 11:49:50 INFO  EmployeeRepo:36 - [Address [houseNumber=23, city=GK, country=DElhi], Address [houseNumber=2, city=Sector 59, country=Gurgaon]]
2020-02-19 11:54:49 ERROR EmployeeRepo:44 - testing logs
